SMILES,Td
*O[Si](Oc1c(cc(cc1)C1(c2ccccc2-c2ccccc12)c1cc(c(cc1)*)C)C)(c1ccccc1)c1ccccc1,528.0
*O[Si](Oc1ccc(cc1)C1(c2ccccc2-c2ccccc12)c1ccc(cc1)*)(c1ccccc1)c1ccccc1,544.0
*O[Si](OCCOc1ccc(cc1)C1(c2ccccc2-c2ccccc12)c1ccc(cc1)OCC*)(c1ccccc1)c1ccccc1,443.0
*C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(c(c1CCCCCC)CCCCCC)c1cc2C(c3c(-c2cc1)ccc(c3)c1sc(c(c1CCCCCC)CCCCCC)C=C*)(CCCCCC)CCCCCC,380.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc(c(c1CCCCCC)CCCCCC)C=CC1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(c(c1CCCCCC)CCCCCC)*)CCCCCC,384.0
*C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(c(c1CCCCCC)CCCCCC)c1sc(cc1)c1sc(cc1)c1sc(c(c1CCCCCC)CCCCCC)C=C*,296.0
*c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)Oc1ccc(cc1)N*)CC(CCCC)CC,448.0
*Oc1ccc(cc1)Nc1ccc(cc1)N=Nc1ccc(cc1)Nc1ccc(cc1)*,402.0
*Oc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,475.0
*n1cc(c2c1ccc(c2)c1ccc2n(c3c(c2c1)cccc3)CCCC)N=Nc1c(cc(cc1)[N+](=O)[O-])OCCOC(=O)Nc1c(ccc(c1)NC(=O)OCC*)C,258.0
*n1cc(c2c1ccc(c2)c1ccccc1)N=Nc1c(cc(cc1)[N+](=O)[O-])OCCOC(=O)Nc1c(ccc(c1)NC(=O)OCC*)C,258.0
*n1cc(c2c1cccc2)N=Nc1c(cc(cc1)[N+](=O)[O-])OCCOC(=O)Nc1c(ccc(c1)NC(=O)OCC*)C,261.0
*Oc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)OCCOCCOCCOCC*,370.0
*Oc1c(c(ccc1)Oc1ccc(cc1)C(=O)Nc1cc(ccc1)NC(=O)c1ccc(cc1)*)C#N,435.0
*Oc1c(c(ccc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)*)C#N,438.0
*Oc1c(c(ccc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)*)C#N,409.0
*Oc1c(c(ccc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)*)C#N,416.0
*C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(c(c1CCCCCC)CCCCCC)c1sc(cc1)c1sc(c(c1CCCCCC)CCCCCC)C=C*,307.0
*C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(c(c1CCCCCC)CCCCCC)c1sc(cc1)c1sc(cc1)c1sc(cc1)c1sc(c(c1CCCCCC)CCCCCC)C=C*,369.0
*Oc1ccc(cc1)c1ccc(cc1)OCCCCCCOC(=O)Nc1c(ccc(c1)NC(=O)OCCOC(=O)Nc1cc(c(cc1)C)NC(=O)OCCCCCC*)C,302.0
*Oc1ccc(cc1)c1ccc(cc1)OCCCCCCOC(=O)Nc1c(ccc(c1)NC(=O)OCCCCOC(=O)Nc1cc(c(cc1)C)NC(=O)OCCCCCC*)C,321.0
*Oc1ccc(cc1)c1ccc(cc1)OCCCCCCOC(=O)Nc1c(ccc(c1)NC(=O)OCCCCCCOC(=O)Nc1cc(c(cc1)C)NC(=O)OCCCCCC*)C,335.0
*O[Si](Oc1ccc(cc1)c1ccc(cc1)*)(c1ccccc1)c1ccccc1,518.3333333
*c1cc2n(c3c(c2cc1)ccc(c3)c1sc(c(c1CCCCCC)CCCCCC)C=CC1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(c(c1CCCCCC)CCCCCC)*)CCCCCCCC,300.0
*N(c1ccc(cc1)C=C(c1ccc(cc1)c1sc(cc1)C=CC1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(cc1)c1ccc(cc1)C(=Cc1ccc(cc1)*)C#N)C#N)c1ccc(cc1)C=C(c1ccc(cc1)c1sc(cc1)C=CC1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(cc1)c1ccc(cc1)C(=Cc1ccc(cc1)*)C#N)C#N,377.0
*c1ccc2-c3c(C(c2c1)(CC)CC)cc(cc3C=C(c1ccc(cc1)c1sc(cc1)C=CC1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(cc1)c1ccc(cc1)C(=C*)C#N)C#N)C=C(c1ccc(cc1)c1sc(cc1)C=CC1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(cc1)c1ccc(cc1)C(=C*)C#N)C#N,338.0
*C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(cc1)c1ccc(cc1)C(=Cc1ccc(cc1)N(c1ccc(cc1)C=C(c1ccc(cc1)c1sc(cc1)C=C*)C#N)c1ccccc1)C#N,343.0
*C1=CC(=C(C#N)C#N)C=C(O1)C=Cc1sc(cc1)c1ccc(cc1)C(=Cc1cc2C(c3c(-c2cc1)ccc(c3)C=C(c1ccc(cc1)c1sc(cc1)C=C*)C#N)(CC)CC)C#N,341.0
*Oc1cc(ccc1)Oc1c(c(ccc1)Oc1cc(ccc1)Oc1ccc(cc1)c1ccc(cc1)*)C(=O)c1c(cccc1)S(=O)(=O)O[Na],398.0
*Oc1ccc(cc1)Oc1c(c(ccc1)Oc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*)C(=O)c1c(cccc1)S(=O)(=O)O[Na],404.0
*Oc1ccc(cc1)Oc1cc(ccc1)Oc1ccc(cc1)c1ccc(cc1)Oc1cc(ccc1)Oc1ccc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)*)S(=O)(=O)O[Na])S(=O)(=O)O[Na],415.0
*Oc1cc(ccc1)Oc1ccc(cc1)Oc1c(cc(cc1)S(=O)(=O)c1cc(c(cc1)Oc1ccc(cc1)Oc1cc(ccc1)Oc1ccc(cc1)c1ccc(cc1)*)S(=O)(=O)O[Na])S(=O)(=O)O[Na],424.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)*)S(=O)(=O)O[Na])S(=O)(=O)O[Na],442.0
*Oc1cc(ccc1)Oc1c(c(ccc1)Oc1cc(ccc1)Oc1ccc(cc1)c1ccc(cc1)*)C(=O)c1c(cccc1)S(=O)(=O)O,292.0
*Oc1ccc(cc1)Oc1c(c(ccc1)Oc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*)C(=O)c1c(cccc1)S(=O)(=O)O,171.0
*Oc1ccc(cc1)Oc1cc(ccc1)Oc1ccc(cc1)c1ccc(cc1)Oc1cc(ccc1)Oc1ccc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)*)S(=O)(=O)O)S(=O)(=O)O,305.0
*Oc1cc(ccc1)Oc1ccc(cc1)Oc1c(cc(cc1)S(=O)(=O)c1cc(c(cc1)Oc1ccc(cc1)Oc1cc(ccc1)Oc1ccc(cc1)c1ccc(cc1)*)S(=O)(=O)O)S(=O)(=O)O,292.0
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)Oc1c(cc(cc1)C(=O)c1cc(c(cc1)*)S(=O)(=O)O)S(=O)(=O)O,296.0
*OP(=O)(OCCOc1ccc(cc1)C=Cc1ccc(cc1)OCC*)Oc1ccccc1,307.0
*OP(=O)(OCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCC*)Oc1ccccc1,285.0
*OP(=O)(OCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCC*)Oc1ccccc1,272.0
*OP(=O)(OCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCC*)Oc1ccccc1,267.0
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)Oc1ccccc1,253.0
*OP(=O)(OCCOc1ccc(cc1)C=Cc1ccc(cc1)OCC*)Oc1c2c(ccc1)cccc2,321.0
*OP(=O)(OCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCC*)Oc1c2c(ccc1)cccc2,300.0
*OP(=O)(OCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCC*)Oc1c2c(ccc1)cccc2,284.0
*OP(=O)(OCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCC*)Oc1c2c(ccc1)cccc2,272.0
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)Oc1c2c(ccc1)cccc2,263.0
*OP(=O)(OCCOc1ccc(cc1)C=Cc1ccc(cc1)OCC*)Oc1ccc(cc1)c1ccccc1,347.0
*OP(=O)(OCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCC*)Oc1ccc(cc1)c1ccccc1,330.0
*OP(=O)(OCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCC*)Oc1ccc(cc1)c1ccccc1,312.0
*OP(=O)(OCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCC*)Oc1ccc(cc1)c1ccccc1,292.0
*OP(=O)(OCCCCCCCCCCOc1ccc(cc1)C=Cc1ccc(cc1)OCCCCCCCCCC*)Oc1ccc(cc1)c1ccccc1,271.0
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)CCOCCOCC*)c1ccccc1)c1ccccc1,281.5
*[NH+]1C(C=C(C=C1c1ccccc1)c1ccc(cc1)C1=CC([NH+](C(=C1)c1ccccc1)CCCCOCCCCOCCCC*)c1ccccc1)c1ccccc1,267.0
*C1(COCC(C1)(C*)C(=O)OC12CC3CC(CC(C1)C3)C2)C(=O)OC12CC3CC(CC(C1)C3)C2,375.0
*c1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1nc(nc(n1)O*)O*,255.0
*c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)Oc1nc(nc(n1)O*)O*,448.0
*c1ccc(cc1)C(=O)c1ccc(cc1)Oc1nc(nc(n1)O*)O*,387.0
*c1ccc(cc1)C(c1ccc(cc1)Oc1nc(nc(n1)O*)O*)(C(F)(F)F)c1ccccc1,443.0
*c1ccc(cc1)P(=O)(c1ccc(cc1)Oc1nc(nc(n1)O*)O*)c1ccccc1,371.0
*c1ccc(cc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1ccc(cc1)Oc1nc(nc(n1)O*)O*)c1ccccc1,444.0
*c1cc(ccc1)Oc1ccc(cc1)P(=O)(c1ccc(cc1)Oc1cc(ccc1)Oc1nc(nc(n1)O*)O*)c1ccccc1,425.0
*OCCOCCOCCOCCOCCCCCCC=CCCCCCC*,242.0
*OCCOCCOCCOCCOCCCCCCCCCC=CCCCCCCCCC*,215.0
*OC(C*)CN(N=Cc1c2c(cs1)OCCO2)c1ccccc1,245.0
*c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)c1c2c(c(s1)c1c3c(c(s1)c1sc(cc1CCCCCC)*)OCCO3)OCCO2,369.8
*c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)c1c2c(c(s1)c1sc(cc1CCCCCC)*)OCCO2,390.5
*c1c2c(nsn2)c(cc1)c1sc(cc1CCCCCC)c1c2c(c(s1)c1c3c(c(s1)c1sc(c(c1)CCCCCC)*)OCCO3)OCCO2,380.1
*c1c2c(nsn2)c(cc1)c1sc(cc1CCCCCC)c1c2c(c(s1)c1sc(c(c1)CCCCCC)*)OCCO2,383.2
*c1ccc(cc1)Oc1cc2c(nc(c(n2)c2ccc(cc2)O*)c2ccc(cc2)O*)cc1,575.0
*c1cc2c(nc(c(n2)c2ccc(cc2)O*)c2ccc(cc2)O*)cc1,517.0
*C(=O)c1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)*)c2ccc(cc2)Oc2ccc(cc2)*)cc1,525.5
*C(=O)c1ccc(cc1C(=O)O)Oc1cc(c(cc1)C(=O)Nc1ccc(cc1)Oc1cc(cc(c1)Oc1ccc(cc1)N*)Oc1ccc(cc1)N*)C(=O)O,483.0
*n1c(nc2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)cccc2,542.0
*n1c(nc2c1ccc(c2)C)c1ccc(cc1)Oc1ccc(cc1)c1nc2c(n1c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)ccc(c2)C,464.0
*n1c(nc2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)*)cccc2,485.0
*n1c(nc2c1ccc(c2)C)c1ccc(cc1)Oc1ccc(cc1)c1nc2c(n1c1ccc(cc1)C(=O)c1ccc(cc1)*)ccc(c2)C,464.0
*Oc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,450.0
*Oc1ccc(cc1)Oc1ccc(cc1)Nc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)Nc1ccc(cc1)*,500.0
*Oc1c(cc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)c1cc(ccc1)O,254.0
*c1sc(cc1)*,482.0
*c1sc2c(n1)ccc(c2)c1ccc2c(sc(n2)c2ccc(cc2)*)c1,500.0
*c1sc2c(n1)ccc(c2)c1ccc2c(sc(n2)c2c3cc4c(cc3ccc2)c(ccc4)*)c1,460.0
*C1SC(C=C1CCCCCC)*,300.0
*c1sc(cc1CCCCCC)*,433.6666667
*c1sc(cc1CCCCCC)C#C*,221.0
*c1sc2cc3c(cc2n1)sc(n3)c1c(cc(c(c1)OCCCC)*)OCCCC,333.0
*c1sc2cc3c(cc2n1)sc(n3)c1c(cc(c(c1)OCCCCCC)*)OCCCCCC,322.0
*c1sc2cc3c(cc2n1)sc(n3)c1c(cc(c(c1)OCCCCCCCC)*)OCCCCCCCC,324.0
*c1sc2cc3c(cc2n1)sc(n3)c1c(cc(c(c1)OCCCCCCCCCC)*)OCCCCCCCCCC,318.0
*c1sc2cc3c(cc2n1)sc(n3)c1c(cc(c(c1)OCCCCCCCCCCCC)*)OCCCCCCCCCCCC,306.0
*c1sc2cc3c(cc2n1)sc(n3)c1cc(cc(c1)OCCCCCCCCCCCC)*,320.0
*c1sc2cc3c(cc2n1)sc(n3)c1cc(cc(c1)OCCCCCCCCCC)*,323.0
*c1c2c(c(=O)n(n1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)n1nc(c3c(c1=O)cccc3)c1ccc(cc1)Sc1ccc(cc1)*)cccc2,471.0
*n1nc(c2c(c1=O)cccc2)c1ccc(cc1)Sc1ccc(cc1)c1c2c(c(=O)n(n1)c1ccc(cc1)C(=O)c1ccc(cc1)*)cccc2,461.0
*c1c2sc(nc2c(c2sc(nc12)CCCCCC)c1sc(cc1)*)CCCCCC,423.0
*c1c2c(nsn2)c(cc1)/C=C/c1c(cc(c(c1)OCCCCCCCC)/C=C/*)OCCCCCCCC,347.0
*c1ncc(cc1)c1sc(cc1)c1cc2C(c3c(-c2cc1)ccc(c3)c1sc(cc1)*)(CCCCCCCC)CCCCCCCC,411.0
*c1sc(cc1)c1ccc(cc1)N(c1ccc(cc1)*)c1ccc(cc1)CCCC,466.0
*c1sc(cc1c1ccc(cc1)OC)*,330.0
*c1sc(cc1c1ccc(cc1)OCCCC)*,315.0
*c1sc(cc1c1ccc(cc1)OCCCCCC)*,305.0
*c1sc(cc1c1ccc(cc1)OCCCCCCCC)*,300.0
*c1sc(cc1CCCCCCCCCCCC)c1sc(c(c1)CCCCCCCCCCCC)c1cc2cc3c(cc2cc1)cc(cc3)*,425.0
*SSCc1c(cccc1)C*,190.0
*SSCCCC*,140.0
*c1n(c(cc1)c1sc(cc1)*)C#Cc1ccc(cc1)CCCCCC,399.0
*c1cc2n(c3c(c2cc1)ccc(c3)c1sc(cc1)c1c2c(nsn2)c(cc1)c1sc(cc1)*)C(CCCCCCCC)CCCCCCCC,432.0
*c1cc2C(c3c(-c2s1)sc(c3)c1ccc(cc1)C(=Cc1cc2C(c3c(-c2s1)sc(c3)C=C(c1ccc(cc1)*)C#N)(CC(CCCC)CC)CC(CCCC)CC)C#N)(CC(CCCC)CC)CC(CCCC)CC,388.0
*c1cc2C(=O)c3c(-c2s1)sc(c3)c1cc2C(c3c(-c2s1)sc(c3)*)(CC(CCCC)CC)CC(CCCC)CC,311.0
*c1cc2Sc3c(Sc2cc1)cc(cc3)Sc1ccc(cc1)Sc1ccc(cc1)S*,476.5
*c1cc2Sc3c(Sc2cc1)cc(cc3)S*,484.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)C=C*)CCCCCCCC,463.5
*c1ccc2N(c3c(Sc2c1)cc(cc3)C=Cc1c2c(nc(c(n2)CC)CC)c(cc1)C=C*)CCCCCCCC,459.1
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc(cc1)c1sc(cc1)*)CCCCCC,353.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc(cc1)c1sc(cc1)*)CCCCCCCCCC,378.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc(cc1)c1sc(cc1)*)CCCCCCCCCCCC,389.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc2c(c1CCCCC)sc(c2)*)CCCCCC,390.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc2c(c1CCCCC)sc(c2)*)CCCCCCCCCC,386.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc2c(c1CCCCC)sc(c2)*)CCCCCCCCCCCC,342.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)C=Cc1c2c(nsn2)c(cc1)C=C*)CCCCCCCC,385.0
*c1sc2c(c1)sc(c2)c1sc(cc1CCCCCCCCCCBr)c1sc(c(c1)CCCCCCCCCCBr)*,340.0
*c1sc2c(c1)sc(c2)c1sc(cc1CCCCCCCCCC[N+](C)(C)C)c1sc(c(c1)CCCCCCCCCC[N+](C)(C)C)*,250.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)C=C*)c1ccc(cc1)OCCCCCCCCCCCC,399.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)C=Cc1ccc(cc1)C=C*)c1ccc(cc1)OCCCCCCCCCCCC,422.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)C=Cc1sc(cc1)C=C*)c1ccc(cc1)OCCCCCCCCCCCC,423.0
*c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)C=Cc1cc2C(c3c(-c2cc1)ccc(c3)C=Cc1sc(cc1CCCCCC)*)(CCCCCCCC)CCCCCCCC,279.0
*c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)C=Cc1c(cc(c(c1)OC)C=Cc1sc(cc1CCCCCC)*)OCC(CCCC)CC,283.0
*c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)C=Cc1sc(c(c1CCCCCC)CCCCCC)C=Cc1sc(cc1CCCCCC)*,298.0
*c1c2c(nsn2)c(cc1)c1cc2c(C(=C3c4c(N(C3=O)CC(CCCCCCCC)CCCCCC)cc(cc4)*)C(=O)N2CC(CCCCCCCC)CCCCCC)cc1,380.0
*c1c(nc(s1)c1nc(c(s1)C#Cc1ccc(cc1)N(c1ccc(cc1)C#C*)c1ccccc1)CCCCCC)CCCCCC,299.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1sc(cc1)c1c2c(nsn2)c(cc1)c1sc(cc1)*)C(CCCCCCCC)CCCCCCCC,455.0
*c1cc2n(c3c(c2cc1)ccc(c3)c1sc(cc1CCCCCC)c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)*)C(CCCCCCCC)CCCCCCCC,416.0
*c1ccc2n(c3c(c2c1)cc(cc3)c1sc(cc1CCCCCC)c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)*)C(CCCCCCCC)CCCCCCCC,462.0
*c1sc(cc1C#Cc1ccc(cc1)N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)c1sc(cc1)c1sc(cc1)*,252.0
*c1sc(cc1C(=C(C#N)C#N)C(=C(C#N)C#N)c1ccc(cc1)N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)c1sc(cc1)c1sc(cc1)*,262.0
*c1sc(cc1C(=C(C#N)C#N)C(=c1ccc(=C(C#N)C#N)cc1)c1ccc(cc1)N(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)c1sc(cc1)c1sc(cc1)*,236.0
*c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)c1c2ccc3ccc(c4ccc(cc1)c2c34)*,371.0
*c1sc(cc1)c1sc(cc1)c1sc(cc1)C(=O)CCC(=O)*,362.0
*c1c2c(nsn2)c(cc1)c1sc2c(sc(c2CCCCCCCCCCC)c2cc3C(c4c(-c3cc2)ccc(c4)c2sc3c(c2CCCCCCCCCCC)sc(c3)*)(CCCCCCCC)CCCCCCCC)c1,417.0
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc(cc1CCCCCC)c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCC)c1ccc2N(c3c(Sc2c1)cc(cc3)C=C*)c1ccc(cc1)OC)c1ccc(cc1)OC,420.3
*c1ccc2N(c3c(Sc2c1)cc(cc3)c1sc(cc1)c1c2c(nsn2)c(cc1)c1sc(cc1)c1ccc2N(c3c(Sc2c1)cc(cc3)C=C*)c1ccc(cc1)OCCCCCCCCCCCC)c1ccc(cc1)OCCCCCCCCCCCC,423.6
*SC(C*)CN(N=Cc1c2c(cs1)OCCO2)c1ccccc1,220.0
*c1c2c(c(s1)c1sc(cc1CCCCCC)c1c3c(nsn3)c(cc1)c1sc(c(c1)CCCCCC)*)nc(c(n2)C)C,390.0
*c1c2c(c(s1)c1sc(cc1CCCCCC)c1c3c(nsn3)c(cc1)c1sc(c(c1)CCCCCC)*)nccn2,354.6
*c1c2c(c(s1)c1sc(c(c1)CCCCCC)c1c3c(nsn3)c(cc1)c1sc(cc1CCCCCC)*)nc(c(n2)C)C,380.0
*c1c2c(c(s1)c1sc(c(c1)CCCCCC)c1c3c(nsn3)c(cc1)c1sc(cc1CCCCCC)*)nccn2,351.4
*c1sc2c(c1)sc(c2)c1sc(cc1CCCCCCCCCCCCCC)C#Cc1cc2C(c3c(-c2cc1)ccc(c3)C#Cc1sc(c(c1)CCCCCCCCCCCCCC)*)(CC(CCCC)CC)CC(CCCC)CC,364.0
*c1c2c(nsn2)c(cc1)c1sc(c(c1)CCCCCCCCCCCCCC)C#Cc1cc2C(c3c(-c2cc1)ccc(c3)C#Cc1sc(cc1CCCCCCCCCCCCCC)*)(CC(CCCC)CC)CC(CCCC)CC,336.0
*Sc1ccc(cc1)*,484.0
*Sc1cc(ccc1)Sc1ccc(cc1)Sc1ccc(cc1)*,495.0
*Oc1ccc(cc1)OC(=O)c1cc(ccc1)C(=O)*,446.0
*Oc1c(cc(cc1)C=Nc1c2c(ccc1)c(ccc2)N=Cc1cc(c(cc1)OC(=O)CCCCC(=O)*)OC)OC,200.0
*Oc1c(cc(cc1)C=Nc1ccc(cc1)N=Cc1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)*)OC)OC,230.0
*Oc1c(cc(cc1)C=Nc1ccc(cc1)c1ccc(cc1)N=Cc1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)*)OC)OC,230.0
*Oc1c(cc(cc1)C=Nc1ccc(cc1)c1ccc(cc1)N=Cc1cc(c(cc1)OC(=O)c1cc(ccc1)C(=O)*)OC)OC,200.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1c(c(c(c(c1Cl)Cl)C(=O)*)Cl)Cl)(C)C,426.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1c(c(c(c(c1F)F)C(=O)*)F)F)(C)C,264.0
*Oc1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)Sc1cc2c(cc1)cccc2,441.0
*Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)Sc1cc2c(cc1)cccc2,441.0
*Oc1ccc(cc1)c1ccc(cc1)OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)*,530.0
*Oc1ccc(cc1)c1ccc(cc1)C(=O)*,519.0
*Oc1cc2c(cc1)cc(cc2)C(=O)*,500.0
*c1ccc2c(c1)c(=O)oc(n2)c1cc(cc(c1)N1C(=O)c2c(C1=O)c(c(c(c2Cl)Cl)Cl)Cl)c1oc(=O)c2c(ccc(c2)C*)n1,420.0
*Oc1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)Oc1ccccc1,388.0
*Oc1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)Oc1ccc(cc1)Cl,420.0
*SC(=O)CCC(=O)SCc1c(c(c(c(c1C)C)C*)C)C,250.0
*Oc1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)Oc1ccc(cc1)Br,425.0
*Oc1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)Oc1ccc(cc1)F,400.0
*Oc1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)*)Oc1ccc(cc1)C1CCCCC1,421.0
*OC(=O)c1c2c(CC2)c(cc1)C(=O)OCC*,395.0
*Oc1c(cc(cc1)c1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)c1ccc(cc1)C(=O)*)c1ccccc1)c1ccccc1,506.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F)(C)C,339.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,353.0
*Oc1ccc(cc1)C(=O)NNC(=O)c1c(cc(cc1)C(=O)NNC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*)Oc1ccccc1,314.0
*OC(=O)CCCCCCCCC(=O)OCC#CC(=Cc1ccc(cc1)C#Cc1ccc(cc1)C=C(C#Cc1ccccc1)C#Cc1ccccc1)C#CC*,340.0
*OC(=O)CCCCCCCCC(=O)OCC#CC(=Cc1ccc(cc1)C#Cc1ccccc1)C#CC*,240.0
*OC(=O)CCCCCCCCC(=O)OCC#CC(=Cc1ccc(cc1)C#Cc1ccc(cc1)[N+](=O)[O-])C#CC*,250.0
*OC(=O)c1ccc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)C=C(C#N)C#N,369.0
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)c1oc2c(n1)ccc(c2)[N+](=O)[O-])OCCC,344.0
*OC(=O)c1ccc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)c1oc2c(n1)ccc(c2)[N+](=O)[O-],316.0
